,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
94,47,68.284322,54.53,54.5,4.4,0.14485,1.2360149999999999,1.457413,efficientdet_lite0_detection_metadata_1,0.2569,3
95,47,68.425276,55.504,56.0,55.0,0.140954,1.2360149999999999,1.457413,efficientdet_lite0_detection_metadata_1,0.2569,3
96,48,69.73872200000001,55.017,55.0,4.8,0.140954,1.2360149999999999,1.4544,efficientdet_lite0_detection_metadata_1,0.2569,3
97,48,69.89445900000001,55.504,56.4,54.7,0.155737,1.2360149999999999,1.4544,efficientdet_lite0_detection_metadata_1,0.2569,3
98,49,71.20681900000001,54.53,55.0,4.4,0.155737,1.2360149999999999,1.468097,efficientdet_lite0_detection_metadata_1,0.2569,3
99,49,71.34596,55.504,55.5,55.1,0.139141,1.2360149999999999,1.468097,efficientdet_lite0_detection_metadata_1,0.2569,3
100,50,72.65791800000001,55.017,54.5,4.8,0.139141,1.2360149999999999,1.451099,efficientdet_lite0_detection_metadata_1,0.2569,4
101,50,72.80201000000001,55.504,56.0,55.0,0.144092,1.2360149999999999,1.451099,efficientdet_lite0_detection_metadata_1,0.2569,4
102,51,74.11431800000001,54.53,55.5,4.6,0.144092,1.2360149999999999,1.4564,efficientdet_lite0_detection_metadata_1,0.2569,3
103,51,74.25889600000001,55.017,55.5,54.9,0.144578,1.2360149999999999,1.4564,efficientdet_lite0_detection_metadata_1,0.2569,3
104,52,75.57210800000001,53.069,55.0,5.0,0.144578,1.2360149999999999,1.45779,efficientdet_lite0_detection_metadata_1,0.2569,3
105,52,75.71278700000002,55.504,55.0,55.1,0.140679,1.2360149999999999,1.45779,efficientdet_lite0_detection_metadata_1,0.2569,3
106,53,77.02539400000002,54.53,54.0,4.4,0.140679,1.2360149999999999,1.453286,efficientdet_lite0_detection_metadata_1,0.2569,3
107,53,77.17107300000002,56.478,56.0,55.0,0.145679,1.2360149999999999,1.453286,efficientdet_lite0_detection_metadata_1,0.2569,3
108,54,78.48341700000002,55.017,54.0,4.6,0.145679,1.2360149999999999,1.458023,efficientdet_lite0_detection_metadata_1,0.2569,3
109,54,78.62463500000001,55.504,54.5,55.6,0.141218,1.2360149999999999,1.458023,efficientdet_lite0_detection_metadata_1,0.2569,3
110,55,79.93761700000002,54.043,55.5,4.4,0.141218,1.2360149999999999,1.4542,efficientdet_lite0_detection_metadata_1,0.2569,3
111,55,80.09007000000001,55.504,55.5,55.3,0.152453,1.2360149999999999,1.4542,efficientdet_lite0_detection_metadata_1,0.2569,3
112,56,81.40570100000002,53.556,55.0,5.0,0.152453,1.2360149999999999,1.468084,efficientdet_lite0_detection_metadata_1,0.2569,3
113,56,81.55273500000003,55.991,56.4,54.8,0.147034,1.2360149999999999,1.468084,efficientdet_lite0_detection_metadata_1,0.2569,3
114,57,82.87013500000002,54.53,53.5,4.2,0.147034,1.2360149999999999,1.464434,efficientdet_lite0_detection_metadata_1,0.2569,3
115,57,83.01537900000002,55.504,56.0,56.1,0.145244,1.2360149999999999,1.464434,efficientdet_lite0_detection_metadata_1,0.2569,3
116,58,84.32804600000001,55.504,55.0,6.1,0.145244,1.2360149999999999,1.457911,efficientdet_lite0_detection_metadata_1,0.2569,3
117,58,84.47075100000002,56.478,56.4,53.7,0.142705,1.2360149999999999,1.457911,efficientdet_lite0_detection_metadata_1,0.2569,3
118,59,85.78358900000002,53.556,54.0,4.6,0.142705,1.2360149999999999,1.455543,efficientdet_lite0_detection_metadata_1,0.2569,3
119,59,85.92525900000003,55.017,55.5,56.2,0.14167,1.2360149999999999,1.455543,efficientdet_lite0_detection_metadata_1,0.2569,3
120,60,87.24323100000002,54.043,54.5,5.0,0.14167,1.2360149999999999,1.459642,efficientdet_lite0_detection_metadata_1,0.2569,3
121,60,87.39339100000002,55.504,56.0,54.2,0.15016,1.2360149999999999,1.459642,efficientdet_lite0_detection_metadata_1,0.2569,3
122,61,88.71366100000002,55.504,55.0,4.4,0.15016,1.2360149999999999,1.47043,efficientdet_lite0_detection_metadata_1,0.2569,3
123,61,88.85832100000002,56.478,56.0,53.7,0.14466,1.2360149999999999,1.47043,efficientdet_lite1_detection_metadata_1,0.2569,3
124,62,90.17555200000001,54.53,55.5,5.3,0.14466,1.0442296,1.461891,efficientdet_lite1_detection_metadata_1,0.2569,5
125,62,90.41249,56.965,56.4,64.4,0.236938,1.0442296,1.461891,efficientdet_lite1_detection_metadata_1,0.2569,5
126,63,91.53354600000002,54.53,55.5,5.2,0.236938,1.0442296,1.357994,efficientdet_lite1_detection_metadata_1,0.26661999999999997,3
127,63,91.77211900000002,56.478,55.5,63.6,0.238573,1.0442296,1.357994,efficientdet_lite1_detection_metadata_1,0.26661999999999997,3
128,64,92.89230700000002,55.017,54.5,6.9,0.238573,0.0,1.358761,efficientdet_lite1_detection_metadata_1,0.27634,6
129,64,93.14300200000001,56.965,55.0,65.3,0.250695,0.0,1.358761,efficientdet_lite1_detection_metadata_1,0.27634,6
130,65,93.21800300000001,55.991,56.0,45.9,0.250695,0.0,0.325696,efficientdet_lite1_detection_metadata_1,0.28606,3
131,65,93.527685,57.939,56.4,67.8,0.309682,0.0,0.325696,efficientdet_lite1_detection_metadata_1,0.28606,3
132,66,93.60284100000001,56.478,57.4,45.9,0.309682,0.0,0.384838,efficientdet_lite1_detection_metadata_1,0.29578,3
133,66,93.89893500000001,56.965,56.4,67.9,0.296094,0.0,0.384838,efficientdet_lite1_detection_metadata_1,0.29578,3
134,67,93.979431,56.478,56.9,46.3,0.296094,0.0,0.37659,efficientdet_lite1_detection_metadata_1,0.3055,6
135,67,94.28918900000001,56.965,57.4,65.8,0.309758,0.0,0.37659,efficientdet_lite1_detection_metadata_1,0.3055,6
136,68,94.368807,57.452,56.9,47.6,0.309758,0.0,0.389376,efficientdet_lite1_detection_metadata_1,0.3055,3
137,68,94.672134,57.939,57.4,67.8,0.303327,0.0,0.389376,efficientdet_lite1_detection_metadata_1,0.3055,3
138,69,94.747867,57.452,57.9,45.7,0.303327,0.0,0.37906,efficientdet_lite1_detection_metadata_1,0.3055,3
139,69,95.077529,58.426,58.4,68.8,0.329662,0.0,0.37906,efficientdet_lite1_detection_metadata_1,0.3055,3
140,70,95.156707,58.913,57.4,45.0,0.329662,0.0,0.40884,efficientdet_lite1_detection_metadata_1,0.3055,3
141,70,95.463027,59.887,58.4,67.4,0.30632,0.0,0.40884,efficientdet_lite1_detection_metadata_1,0.3055,3
142,71,95.54095099999999,58.913,57.9,48.7,0.30632,0.0,0.384244,efficientdet_lite1_detection_metadata_1,0.3055,3
143,71,95.83985,58.426,58.4,68.7,0.298899,0.0,0.384244,efficientdet_lite1_detection_metadata_1,0.3055,3
144,72,95.91538,58.426,58.4,47.2,0.298899,0.0,0.374429,efficientdet_lite1_detection_metadata_1,0.3055,3
145,72,96.219189,58.913,58.9,65.0,0.303809,0.0,0.374429,efficientdet_lite1_detection_metadata_1,0.3055,3
146,73,96.294704,58.913,59.4,45.7,0.303809,0.0,0.379324,efficientdet_lite1_detection_metadata_1,0.3055,3
147,73,96.610379,60.374,58.4,66.7,0.315675,0.0,0.379324,efficientdet_lite1_detection_metadata_1,0.3055,3
148,74,96.685316,58.913,58.9,48.6,0.315675,0.0,0.390612,efficientdet_lite1_detection_metadata_1,0.3055,6
149,74,97.004627,58.913,60.3,67.8,0.319311,0.0,0.390612,efficientdet_lite1_detection_metadata_1,0.3055,6
150,75,97.084042,58.913,58.4,41.7,0.319311,0.0,0.398726,efficientdet_lite1_detection_metadata_1,0.3055,3
151,75,97.38804499999999,58.426,59.4,66.7,0.304003,0.0,0.398726,efficientdet_lite1_detection_metadata_1,0.3055,3
152,76,97.46453,59.4,59.9,47.2,0.304003,0.0,0.380488,efficientdet_lite1_detection_metadata_1,0.3055,3
153,76,97.773389,60.861,58.4,63.2,0.308859,0.0,0.380488,efficientdet_lite1_detection_metadata_1,0.3055,3
154,77,97.84928099999999,58.913,59.9,48.7,0.308859,0.0,0.384751,efficientdet_lite1_detection_metadata_1,0.3055,3
155,77,98.14510399999999,59.4,59.4,65.9,0.295823,0.0,0.384751,efficientdet_lite1_detection_metadata_1,0.3055,3
156,78,98.22012699999999,58.426,59.4,48.6,0.295823,0.0,0.370846,efficientdet_lite1_detection_metadata_1,0.3055,3
157,78,98.54032799999999,59.887,59.9,65.6,0.320201,0.0,0.370846,efficientdet_lite1_detection_metadata_1,0.3055,3
158,79,98.616862,59.4,58.9,47.2,0.320201,0.0,0.396735,efficientdet_lite1_detection_metadata_1,0.3055,3
159,79,98.923631,59.887,59.9,64.4,0.306769,0.0,0.396735,efficientdet_lite1_detection_metadata_1,0.3055,3
160,80,99.000079,59.887,60.3,48.7,0.306769,0.0,0.383217,efficientdet_lite1_detection_metadata_1,0.3055,3
161,80,99.300975,59.887,60.8,66.9,0.300896,0.0,0.383217,efficientdet_lite1_detection_metadata_1,0.3055,3
162,81,99.381039,59.887,59.9,43.2,0.300896,0.0,0.38096,efficientdet_lite1_detection_metadata_1,0.3055,3
163,81,99.67066,59.887,60.8,68.8,0.289621,0.0,0.38096,efficientdet_lite1_detection_metadata_1,0.3055,3
164,82,99.74593,60.374,60.8,47.4,0.289621,0.0,0.364891,efficientdet_lite1_detection_metadata_1,0.3055,3
165,82,100.038534,59.887,60.8,65.2,0.292604,0.0,0.364891,efficientdet_lite1_detection_metadata_1,0.3055,3
166,83,100.115593,60.861,60.3,48.8,0.292604,0.0,0.369663,efficientdet_lite1_detection_metadata_1,0.3055,3
167,83,100.410346,60.861,60.3,65.2,0.294753,0.0,0.369663,efficientdet_lite1_detection_metadata_1,0.3055,3
168,84,100.48741,59.887,59.9,45.9,0.294753,0.0,0.371817,efficientdet_lite1_detection_metadata_1,0.3055,3
169,84,100.786649,61.348,60.3,66.4,0.299239,0.0,0.371817,efficientdet_lite0_detection_metadata_1,0.3055,3
170,85,100.86171399999999,61.835,60.3,44.1,0.299239,1.2360149999999999,0.374304,efficientdet_lite0_detection_metadata_1,0.3055,4
171,85,101.10588499999999,61.348,60.3,66.9,0.244171,1.2360149999999999,0.374304,efficientdet_lite0_detection_metadata_1,0.3055,4
172,86,102.418442,58.913,58.4,4.4,0.244171,1.2360149999999999,1.556728,efficientdet_lite0_detection_metadata_1,0.29578,3
173,86,102.56662,60.374,58.9,54.9,0.148178,1.2360149999999999,1.556728,efficientdet_lite0_detection_metadata_1,0.29578,3
174,87,103.87902,56.965,57.9,4.4,0.148178,1.2360149999999999,1.460578,efficientdet_lite0_detection_metadata_1,0.28606,3
175,87,104.106977,58.426,58.4,57.0,0.227957,1.2360149999999999,1.460578,efficientdet_lite0_detection_metadata_1,0.28606,3
176,88,105.41981,58.426,57.9,4.6,0.227957,1.2360149999999999,1.54079,efficientdet_lite0_detection_metadata_1,0.27634,3
177,88,105.553893,57.939,57.9,57.1,0.134083,1.2360149999999999,1.54079,efficientdet_lite0_detection_metadata_1,0.27634,3
178,89,106.867041,56.965,56.0,5.2,0.134083,1.2360149999999999,1.447231,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
179,89,107.033283,56.965,57.9,58.2,0.166242,1.2360149999999999,1.447231,efficientdet_lite0_detection_metadata_1,0.26661999999999997,3
180,90,108.346179,56.478,56.9,4.6,0.166242,1.2360149999999999,1.479138,efficientdet_lite0_detection_metadata_1,0.2569,3
181,90,108.489457,58.426,57.9,55.0,0.143278,1.2360149999999999,1.479138,efficientdet_lite0_detection_metadata_1,0.2569,3
182,91,109.806826,56.478,56.9,4.6,0.143278,1.2360149999999999,1.460647,efficientdet_lite0_detection_metadata_1,0.2569,3
183,91,109.953047,58.913,57.4,54.3,0.146221,1.2360149999999999,1.460647,efficientdet_lite0_detection_metadata_1,0.2569,3
184,92,111.268624,55.991,56.4,4.8,0.146221,0.0,1.461798,efficientdet_lite0_detection_metadata_1,0.2569,6
185,92,111.412417,57.939,57.4,53.7,0.143793,0.0,1.461798,efficientdet_lite0_detection_metadata_1,0.2569,6
186,93,111.491761,56.965,56.9,47.4,0.143793,0.0,0.223137,efficientdet_lite0_detection_metadata_1,0.2569,4
187,93,111.75733699999999,58.426,57.4,57.9,0.265576,0.0,0.223137,efficientdet_lite0_detection_metadata_1,0.2569,4
188,94,111.845193,57.939,57.9,44.1,0.265576,0.0,0.353432,efficientdet_lite0_detection_metadata_1,0.2569,3
189,94,112.05898099999999,58.913,56.9,63.9,0.213788,0.0,0.353432,efficientdet_lite0_detection_metadata_1,0.2569,3
190,95,112.13528199999999,57.452,57.4,48.7,0.213788,0.0,0.290089,efficientdet_lite0_detection_metadata_1,0.2569,3
191,95,112.344973,59.4,58.4,61.9,0.209691,0.0,0.290089,efficientdet_lite0_detection_metadata_1,0.2569,3
192,96,112.42037799999999,58.426,58.4,48.6,0.209691,0.0,0.285096,efficientdet_lite0_detection_metadata_1,0.2569,4
193,96,112.65600099999999,58.913,57.9,61.5,0.235623,0.0,0.285096,efficientdet_lite0_detection_metadata_1,0.2569,4
194,97,112.73205899999998,57.939,58.9,50.0,0.235623,0.0,0.311681,efficientdet_lite0_detection_metadata_1,0.2569,3
195,97,112.95290399999998,59.4,57.9,64.0,0.220845,0.0,0.311681,efficientdet_lite0_detection_metadata_1,0.2569,3
196,98,113.02888199999998,59.4,58.4,47.2,0.220845,0.0,0.296823,efficientdet_lite0_detection_metadata_1,0.2569,3
197,98,113.25740499999998,60.374,60.3,61.7,0.228523,0.0,0.296823,efficientdet_lite0_detection_metadata_1,0.2569,3
198,99,113.33381099999998,59.4,59.4,45.9,0.228523,0.0,0.304929,efficientdet_lite0_detection_metadata_1,0.2569,3
199,99,113.56194699999999,58.913,59.4,59.8,0.228136,0.0,0.304929,efficientdet_lite0_detection_metadata_1,0.2569,3
200,100,113.63791199999999,58.913,58.9,45.7,0.228136,0.0,0.304101,efficientdet_lite0_detection_metadata_1,0.2569,3
201,100,113.87145699999999,60.374,60.3,62.4,0.233545,0.0,0.304101,efficientdet_lite0_detection_metadata_1,0.2569,3
202,101,113.94718999999999,59.887,58.9,48.6,0.233545,0.0,0.309278,efficientdet_lite0_detection_metadata_1,0.2569,3
203,101,114.16825299999999,60.861,59.4,61.1,0.221063,0.0,0.309278,efficientdet_lite0_detection_metadata_1,0.2569,3
204,102,114.249451,60.374,58.9,43.6,0.221063,0.0,0.302261,efficientdet_lite0_detection_metadata_1,0.2569,3
205,102,114.46601299999999,59.887,59.9,61.6,0.216562,0.0,0.302261,efficientdet_lite0_detection_metadata_1,0.2569,3
206,103,114.54620399999999,59.887,58.9,45.9,0.216562,0.0,0.296753,efficientdet_lite0_detection_metadata_1,0.2569,3
207,103,114.77186199999998,60.374,59.4,64.0,0.225658,0.0,0.296753,efficientdet_lite0_detection_metadata_1,0.2569,3
