,iterator_record,time_record,temp_record_CPU,temp_record_GPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
177,88,95.66542100000004,50.5,45.5,64.3,0.138634,1.2174738,1.371396,efficientdet_lite0_detection_metadata_1,0.2569,3
178,89,96.89814200000004,46.5,45.5,4.9,0.138634,0.31747380000000003,1.371355,efficientdet_lite0_detection_metadata_1,0.2569,6
179,89,97.03678400000004,50.5,45.5,64.9,0.138642,0.31747380000000003,1.371355,efficientdet_lite0_detection_metadata_1,0.2569,6
180,90,97.36850300000003,46.5,45.5,3.1,0.138642,0.0,0.470361,efficientdet_lite0_detection_metadata_1,0.2569,6
181,90,97.50391000000003,50.5,46.0,64.8,0.135407,0.0,0.470361,efficientdet_lite0_detection_metadata_1,0.2569,6
182,91,97.51747500000003,50.5,45.5,42.9,0.135407,0.0,0.148972,efficientdet_lite0_detection_metadata_1,0.2569,3
183,91,97.64299200000004,52.0,45.5,68.0,0.125517,0.0,0.148972,efficientdet_lite0_detection_metadata_1,0.2569,3
184,92,97.65652000000003,50.0,45.5,25.0,0.125517,0.0,0.139045,efficientdet_lite0_detection_metadata_1,0.2569,3
185,92,97.78215200000002,50.5,46.0,68.0,0.125632,0.0,0.139045,efficientdet_lite0_detection_metadata_1,0.2569,3
186,93,97.79565200000003,50.5,46.0,20.0,0.125632,0.0,0.139132,efficientdet_lite0_detection_metadata_1,0.2569,3
187,93,97.92132100000003,51.5,45.5,69.4,0.125669,0.0,0.139132,efficientdet_lite0_detection_metadata_1,0.2569,3
188,94,97.93512500000003,50.0,45.5,42.9,0.125669,0.0,0.139473,efficientdet_lite0_detection_metadata_1,0.2569,4
189,94,98.06098500000003,50.5,46.0,68.0,0.12586,0.0,0.139473,efficientdet_lite0_detection_metadata_1,0.2569,4
190,95,98.07446400000003,50.5,46.0,40.0,0.12586,0.0,0.139339,efficientdet_lite0_detection_metadata_1,0.2569,3
191,95,98.20162400000004,51.0,45.5,68.6,0.12716,0.0,0.139339,efficientdet_lite0_detection_metadata_1,0.2569,3
192,96,98.21512600000004,50.5,45.5,20.0,0.12716,0.0,0.140662,efficientdet_lite0_detection_metadata_1,0.2569,3
193,96,98.34090500000003,50.5,46.0,69.4,0.125779,0.0,0.140662,efficientdet_lite0_detection_metadata_1,0.2569,3
194,97,98.35436500000004,50.5,46.0,33.3,0.125779,0.0,0.139239,efficientdet_lite0_detection_metadata_1,0.2569,3
195,97,98.48016900000005,51.0,46.5,68.6,0.125804,0.0,0.139239,efficientdet_lite0_detection_metadata_1,0.2569,3
196,98,98.49364800000005,51.0,45.5,20.0,0.125804,0.0,0.139283,efficientdet_lite0_detection_metadata_1,0.2569,3
197,98,98.61936600000006,50.5,46.0,69.4,0.125718,0.0,0.139283,efficientdet_lite0_detection_metadata_1,0.2569,3
198,99,98.63286000000005,50.5,46.0,33.3,0.125718,0.0,0.139212,efficientdet_lite0_detection_metadata_1,0.2569,3
199,99,98.75886400000005,51.0,46.5,68.0,0.126004,0.0,0.139212,efficientdet_lite0_detection_metadata_1,0.2569,3
200,100,98.77224500000005,51.0,46.0,40.0,0.126004,0.0,0.139385,efficientdet_lite0_detection_metadata_1,0.2569,3
201,100,98.89819800000005,51.5,46.0,68.6,0.125953,0.0,0.139385,efficientdet_lite0_detection_metadata_1,0.2569,3
202,101,98.91165900000006,50.5,46.0,20.0,0.125953,0.0,0.139414,efficientdet_lite0_detection_metadata_1,0.2569,4
203,101,99.03717000000006,50.5,46.0,70.0,0.125511,0.0,0.139414,efficientdet_lite0_detection_metadata_1,0.2569,4
204,102,99.05067800000006,50.5,46.0,33.3,0.125511,0.0,0.139019,efficientdet_lite0_detection_metadata_1,0.2569,3
205,102,99.17691400000007,51.5,46.0,68.0,0.126236,0.0,0.139019,efficientdet_lite0_detection_metadata_1,0.2569,3
206,103,99.19077200000007,50.0,46.0,40.0,0.126236,0.0,0.140094,efficientdet_lite0_detection_metadata_1,0.2569,4
207,103,99.31630800000006,50.5,46.5,69.2,0.125536,0.0,0.140094,efficientdet_lite0_detection_metadata_1,0.2569,4
